Key	Item Type	Publication Year	Holiday	latitude	longitude	Author	Title	Publication Title	ISBN	ISSN	DOI	Url	Abstract Note	Date	Date Added	Date Modified	Access Date	Pages	Num Pages	Issue	Volume	Number Of Volumes	Journal Abbreviation	Short Title	Series	Series Number	Series Text	Series Title	Publisher	Place	Language	Rights	Type	Archive	Archive Location	Library Catalog	Call Number	Extra	Notes	File Attachments	Link Attachments	Manual Tags	Automatic Tags	Editor	Series Editor	Translator	Contributor	Attorney Agent	Book Author	Cast Member	Commenter	Composer	Cosponsor	Counsel	Interviewer	Producer	Recipient	Reviewed Author	Scriptwriter	Words By	Guest	Number	Edition	Running Time	Scale	Medium	Artwork Size	Filing Date	Application Number	Assignee	Issuing Authority	Country	Meeting Name	Conference Name	Court	References	Reporter	Legal Status	Priority Numbers	Programming Language	Version	System	Code	Code Number	Section	Session	Committee	History	Legislative Body
6K49GH24	newspaperArticle	1856	Day of Atonement	40.554507	-81.91792		The Day of Atonement	Holmes County Republican		2166-5672		http://chroniclingamerica.loc.gov/lccn/sn84028820/1856-11-13/ed-1/seq-2/#date1=1836&index=14&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1856-11-13	6/20/16 21:11	6/20/16 21:11	6/20/16 21:11													"Millersburg, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1856_Holmes County Republican.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3IHV7MZC/seq-2.html			Holmes County (Ohio)--Newspapers.; Millersburg (Ohio)--Newspapers.; Ohio--Holmes County.--fast--(OCoLC)fst01221543; Ohio--Millersburg.--fast--(OCoLC)fst01247596																																														
FZ7WRBFT	newspaperArticle	1861	Day of Atonement	37.540725	-77.436048		Day of Atonement	The Daily Dispatch		2157-1260		http://chroniclingamerica.loc.gov/lccn/sn84024738/1861-09-14/ed-1/seq-2/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1861-09-14	6/20/16 21:12	6/20/16 21:12	6/20/16 21:12													"Richmond, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1861_The daily dispatch_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/KHCC5K7E/seq-2.html			Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345																																														
D8ACSTVJ	newspaperArticle	1860	Day of Atonement	38.907192	-77.036871		Yom Kippur	Evening Star		2331-9968		http://chroniclingamerica.loc.gov/lccn/sn83045462/1860-09-24/ed-1/seq-3/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+day+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1860-09-24	6/20/16 21:13	6/20/16 21:13	6/20/16 21:13													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Evening star.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/UXSNXWW2/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
D6TPUHX4	newspaperArticle	1860	Day of Atonement	38.804836	-77.046921		Jewish Festival	Alexandria Gazette		1946-6153		http://chroniclingamerica.loc.gov/lccn/sn85025007/1860-09-25/ed-1/seq-3/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1860-09-25	6/20/16 21:14	6/20/16 21:15	6/20/16 21:14													"Alexandria, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Q58MSQ7P/seq-3.html			Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236																																														
2EKEVUFP	newspaperArticle	1865	Day of Atonement	40.712784	-74.005941		The Jewish Day of Atonement	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1865-09-30/ed-1/seq-5/#date1=1836&index=20&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1865-09-30	6/20/16 21:16	6/20/16 21:17	6/20/16 21:16	5												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_The New York herald_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/HFQEMVM8/seq-5.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
CGF526I7	newspaperArticle	1858	Day of Atonement	40.063962	-80.720915		The Day of Atonement	Wheeling Daily Intelligencer		2333-858X		http://chroniclingamerica.loc.gov/lccn/sn86092535/1858-09-20/ed-1/seq-3/#date1=1836&index=21&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1858-09-20	6/20/16 21:17	6/20/16 21:17	6/20/16 21:17													"Wheeling, West Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1858_Wheeling daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/HPSVTBDB/seq-3.html			Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.																																														
7TC2CPB6	newspaperArticle	1854	Day of Atonement	40.712784	-74.005941		A Hebrew Ceremony–Day of Atonement	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-10-02/ed-1/seq-4/#date1=1836&index=22&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1854-10-02	6/20/16 21:18	6/20/16 21:18	6/20/16 21:18													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_6.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RKBPF36D/seq-4.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
PU2ANXVN	newspaperArticle	1843	Day of Atonement	38.864514	-83.904094		Great Festival of the Israelites	Democratic Standard		2376-1350		http://chroniclingamerica.loc.gov/lccn/sn83035312/1843-10-17/ed-1/seq-2/#date1=1836&index=24&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1843-10-17	6/20/16 21:19	6/20/16 21:19	6/20/16 21:19													Georgetown Ohio	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1843_Democratic standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VQM36A6H/seq-2.html			Georgetown (Ohio)--Newspapers.; Ohio--Georgetown.--fast--(OCoLC)fst01237634																																														
X6PK4T96	newspaperArticle	1844	Day of Atonement	38.907192	-77.036871		A Millerite Blunder	The Whig Standard		None		http://chroniclingamerica.loc.gov/lccn/sn82016317/1844-10-22/ed-1/seq-2/#date1=1836&index=25&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1844-10-22	6/20/16 21:20	6/20/16 21:20	6/20/16 21:20													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1844_The Whig standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/TPC3TPVC/seq-2.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
A6JQ8P6H	newspaperArticle	1865	Day of Atonement	32.612638	-90.036751		[Yom Kippur Notice]	American Citizen		2378-1475		http://chroniclingamerica.loc.gov/lccn/sn83016736/1865-10-12/ed-1/seq-1/#date1=1836&index=27&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1865-10-12	6/21/16 2:40	6/22/16 17:04	6/21/16 2:40													"Canton, Mississippi"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_American citizen_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/E7B9GEN4/seq-1.html			Canton (Miss.)--Newspapers.; Mississippi--Canton.--fast--(OCoLC)fst01219893																																														
D9ND9IAE	newspaperArticle	1860	Day of Atonement	30.458283	-91.14032		Day of Atonement	Daily Gazette and Comet		2163-7210		http://chroniclingamerica.loc.gov/lccn/sn88083120/1860-09-28/ed-1/seq-2/#date1=1836&index=29&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1860-09-28	6/21/16 2:41	6/21/16 2:41	6/21/16 2:41							"Daily gazette and comet. (Baton Rouge, La.) 1856-186?"						"Baton Rouge, Lousiana"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Daily gazette and comet.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3GSQZIFM/seq-2.html			Baton Rouge (La.)--Newspapers.; East Baton Rouge Parish (La.)--Newspapers.; Louisiana--Baton Rouge.--fast--(OCoLC)fst01205202; Louisiana--East Baton Rouge Parish.--fast--(OCoLC)fst01220276																																														
5XU43U2V	newspaperArticle	1860	Day of Atonement	41.49932	-81.694361		The Jewish Holidays	Cleveland Morning Leader		2166-1855		http://chroniclingamerica.loc.gov/lccn/sn83035143/1860-09-19/ed-1/seq-3/#date1=1836&index=30&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1860-09-19	6/21/16 2:42	6/21/16 2:42	6/21/16 2:42													"Cleveland, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Cleveland morning leader_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/A6JQ4EFV/seq-3.html			Cleveland (Ohio)--Newspapers.; Cuyahoga County (Ohio)--Newspapers.; Ohio--Cleveland.--fast--(OCoLC)fst01205966; Ohio--Cuyahoga County.--fast--(OCoLC)fst01202752																																														
7RN4AM6A	newspaperArticle	1854	Day of Atonement	38.907192	-77.036871		Closing of the Day of Atonement	Daily Evening Star		2328-5907		http://chroniclingamerica.loc.gov/lccn/sn83045461/1854-10-03/ed-1/seq-3/#date1=1836&index=31&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1854-10-03	6/21/16 2:47	6/21/16 2:48	6/21/16 2:47													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1854_Daily evening star_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9RD6VPT2/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
4BX8QFFN	newspaperArticle	1864	Day of Atonement	38.907192	-77.036871		The Day of Atonement	Daily National Republican		2158-2831		http://chroniclingamerica.loc.gov/lccn/sn86053570/1864-10-10/ed-1/seq-3/#date1=1836&index=32&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1864-10-10	6/21/16 2:48	6/21/16 2:49	6/21/16 2:48													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily national Republican.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/XJZZVM5U/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
64IWUE9V	newspaperArticle	1859	Day of Atonement	37.540725	-77.436048		Ion Kipoor	The Daily Dispatch		2157-1260		http://chroniclingamerica.loc.gov/lccn/sn84024738/1859-10-10/ed-1/seq-1/#date1=1836&index=33&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1859-10-10	6/21/16 2:49	6/21/16 2:50	6/21/16 2:49													"Richmond, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1859_The daily dispatch_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9VA44RBD/seq-1.html			Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345																																														
I3FDE2DZ	newspaperArticle	1863	Day of Atonement	34.225726	-77.94471		The Day of Atonement	Wilmington Journal		2379-0296		http://chroniclingamerica.loc.gov/lccn/sn84026536/1863-09-24/ed-1/seq-2/#date1=1836&index=34&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1863-09-24	6/21/16 2:51	6/21/16 2:51	6/21/16 2:51													"Wilmington, North Carolina"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1863_Wilmington journal.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RWRSTFZV/seq-2.html			New Hanover County (N.C.)--Newspapers.; North Carolina--New Hanover County.--fast--(OCoLC)fst01210030; North Carolina--Wilmington.--fast--(OCoLC)fst01210117; Wilmington (N.C.)--Newspapers.																																														
JRM33BKA	newspaperArticle	1850	Day of Atonement	38.907192	-77.036871		The Day of Atonement	The Republic		None		http://chroniclingamerica.loc.gov/lccn/sn82014434/1850-09-19/ed-1/seq-3/#date1=1836&index=36&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1850-09-19	6/21/16 2:52	6/21/16 2:52	6/21/16 2:52													"Washington, D.C."	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1850_The Republic.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RK26AHGG/seq-3.html			Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.																																														
2HXCD5VQ	newspaperArticle	1856	Day of Atonement	40.712784	-74.005941		Hebrew Day of Atonement	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1856-10-10/ed-1/seq-1/#date1=1836&index=37&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1856-10-10	6/21/16 2:53	6/21/16 2:53	6/21/16 2:53													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1856_The New York herald_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/DQTCRTVK/seq-1.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
3FVI8GI4	newspaperArticle	1864	Day of Atonement	40.063962	-80.720915		The Day of Atonement	Daily Intelligencer		2333-8563		http://chroniclingamerica.loc.gov/lccn/sn84026845/1864-10-12/ed-1/seq-3/#date1=1836&index=39&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1864-10-12	6/21/16 2:55	6/21/16 2:56	6/21/16 2:55													"Wheeling, West Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily intelligencer_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/TTGWFFGU/seq-3.html			Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.																																														
KQ3TNN39	newspaperArticle	1865	Day of Atonement	39.758948	-84.191607		Jewish Festival	Dayton Daily Empire		2327-1493		http://chroniclingamerica.loc.gov/lccn/sn85026002/1865-09-29/ed-1/seq-3/#date1=1836&index=41&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1865-09-29	6/21/16 2:56	6/21/16 2:57	6/21/16 2:56													"Dayton, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_Dayton daily empire_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FC2X53T9/seq-3.html			Dayton (Ohio)--Newspapers.; Ohio--Dayton.--fast--(OCoLC)fst01204702																																														
U77QPPFG	newspaperArticle	1851	Day of Atonement	38.731743	-82.997674		The Jewish Festival	The Portsmouth Inquirer		2373-1311		http://chroniclingamerica.loc.gov/lccn/sn85026203/1851-10-17/ed-1/seq-2/#date1=1836&index=43&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1851-10-17	6/21/16 2:57	6/21/16 2:58	6/21/16 2:57													"Portsmouth, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1851_The Portsmouth inquirer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/ZECAIA9A/seq-2.html			Ohio--Portsmouth.--fast--(OCoLC)fst01213326; Portsmouth (Ohio)--Newspapers.																																														
N86BFHT7	newspaperArticle	1860	Day of Atonement	35.77959	-78.638179		[Yom Kippur Notice]	Weekly Standard		2372-3130		http://chroniclingamerica.loc.gov/lccn/sn83045706/1860-10-03/ed-1/seq-1/#date1=1836&index=45&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1		1860-10-03	6/21/16 2:59	6/22/16 17:03	6/21/16 2:59													"Raleigh, North Carolina"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Weekly standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/H6A2AFIC/seq-1.html			North Carolina--Raleigh.--fast--(OCoLC)fst01206341; North Carolina--Wake County.--fast--(OCoLC)fst01204274; Raleigh (N.C.)--Newspapers.; Wake County (N.C.)--Newspapers.																																														
W3J86WDW	newspaperArticle	1839	Day of Atonement	40.712784	-74.005941		Atonement Day of the Jews	Morning Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030312/1839-09-17/ed-1/seq-2/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1839-09-17	6/21/16 3:00	6/21/16 3:00	6/21/16 3:00													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1839_Morning herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FERGCBTZ/seq-2.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
Z6KIWKZD	newspaperArticle	1839	Day of Atonement	41.562829	-83.653824		Jewish Day of Atonement	Maumee City Express		2373-1206		http://chroniclingamerica.loc.gov/lccn/sn85026141/1839-11-30/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1839-11-30	6/21/16 3:01	6/21/16 3:02	6/21/16 3:01							"Maumee City express. (Maumee City, Ohio) 1838-184?"						"Maumee City, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1839_Maumee City express.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/HDRD3GB8/seq-2.html			Maumee (Ohio)--Newspapers.; Ohio--Maumee.--fast--(OCoLC)fst01231960																																														
NT83QB25	newspaperArticle	1865	Day of Atonement	37.005329	-89.176461		Atonement Day	Cairo Evening News		2381-3067		http://chroniclingamerica.loc.gov/lccn/sn84038364/1865-10-01/ed-1/seq-1/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+DAY+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1865-10-01	6/21/16 3:04	6/21/16 3:05	6/21/16 3:04													"Cairo, Illinois"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_Cairo evening times.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RAIG9XPT/seq-1.html			Alexander County (Ill.)--Newspapers.; Cairo (Ill.)--Newspapers.; Illinois--Alexander County--fast--(OCoLC)fst01214971; Illinois--Cairo.--fast--(OCoLC)fst01217110																																														
36G8ZGEN	newspaperArticle	1860	Day of Atonement	39.290385	-76.612189		Yom Kippur	The Daily Exchange		2378-0509		http://chroniclingamerica.loc.gov/lccn/sn83009573/1860-09-25/ed-1/seq-1/#date1=1836&index=4&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+atonement+day+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1860-09-25	6/21/16 3:06	6/21/16 3:07	6/21/16 3:06													"Baltimore, Maryland"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_The daily exchange_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/5F8VQ6Q4/seq-1.html			Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292																																														
IHHQNI8V	newspaperArticle	1855	Day of Atonement	37.540725	-77.436048		Day of Atonement	The Daily Dispatch		2157-1260		http://chroniclingamerica.loc.gov/lccn/sn84024738/1855-09-22/ed-1/seq-2/#date1=1836&index=5&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1855-09-22	6/21/16 3:07	6/21/16 3:07	6/21/16 3:07													"Richmond, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1855_The daily dispatch_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Q4X3QWE3/seq-2.html			Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345																																														
J4G99QUA	newspaperArticle	1864	Day of Atonement	36.162664	-86.781602		[Yom Kippur Notice]	The Nashville Daily Union		2165-9311		http://chroniclingamerica.loc.gov/lccn/sn83025718/1864-10-11/ed-1/seq-3/#date1=1836&index=7&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1864-10-11	6/21/16 3:08	6/22/16 17:03	6/21/16 3:08													"Nashville, Tennessee"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1864_The Nashville daily union.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8JTIAPGI/seq-3.html			Davidson County (Tenn.)--Newspapers.; Nashville (Tenn.)--Newspapers.; Tennessee--Davidson County.--fast--(OCoLC)fst01205346; Tennessee--Nashville.--fast--(OCoLC)fst01204195																																														
IEH3QWUT	newspaperArticle	1860	Day of Atonement	39.103118	-84.51202		Baron Rothschild in the Synagogue	Cincinnati Daily Press		2327-1442		http://chroniclingamerica.loc.gov/lccn/sn84028745/1860-10-04/ed-1/seq-1/#date1=1836&index=9&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2		1860-10-04	6/21/16 3:09	6/21/16 3:10	6/21/16 3:09													"Cincinnati, Ohio"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1860_Cincinnati daily press.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/TMWFF3BI/seq-1.html			Cincinnati (Ohio)--Newspapers.; Ohio--Cincinnati.--fast--(OCoLC)fst01205142																																														
